sample,reading_set,simulated_nodes,real_nodes,exec_time
8,14,21,16,0.05160170000453945
8,15,21,16,0.059871100005693734
8,16,21,16,0.05171200000040699
8,17,33,4,0.05213589999766555
8,18,33,4,0.051484800002072006
8,19,34,3,0.0533797000098275
8,20,21,16,0.053928699999232776
8,21,33,4,0.05281160000595264
8,22,34,3,0.10066799999913201
8,23,33,4,0.0536498000001302
8,24,21,16,0.052636300009908155
8,25,25,12,0.052912400002242066
8,26,29,8,0.05103410000447184
8,27,24,13,0.05083770000783261
8,28,36,1,0.05208619999757502
8,29,30,7,0.052625299998908304
8,30,22,15,0.0530261999956565
8,31,27,10,0.053878499995335005
8,32,36,1,0.05060129999765195
8,33,21,16,0.056553400005213916
8,34,30,7,0.05277560000831727
8,35,34,3,0.05094860000826884
8,36,27,10,0.05131749999418389
8,37,33,4,0.05266829999163747
8,38,21,16,0.05299350000859704
8,39,35,2,0.05182770000828896
8,40,26,11,0.05313519999617711
8,41,24,13,0.05137790000298992
8,42,34,3,0.06603240000549704
8,43,29,8,0.05795699999725912
8,44,23,14,0.05606090000947006
8,45,29,8,0.0528135999920778
8,46,21,16,0.05013380000309553
8,47,27,10,0.05174100000294857
8,48,31,6,0.051378300006035715
8,49,29,8,0.053137599999899976
8,50,28,9,0.052196999997249804
8,51,30,7,0.05750830000033602
8,52,30,7,0.05392149998806417
8,53,34,3,0.05413520000001881
8,54,34,3,0.051410999993095174
8,55,33,4,0.05037050000100862
8,56,31,6,0.05103149999922607
8,57,36,1,0.05259799999475945
8,58,27,10,0.0506947000103537
8,59,24,13,0.053338400000939146
8,60,23,14,0.05050870000559371
8,61,24,13,0.0511802999972133
8,62,29,8,0.05172319999837782
8,63,31,6,0.05380409999634139
8,64,21,16,0.057359400001587346
8,65,23,14,0.05295769999793265
8,66,26,11,0.05190190000575967
8,67,22,15,0.05292469999403693
8,68,29,8,0.05176830000709742
8,69,31,6,0.05214700000942685
8,70,24,13,0.056036000009044074
8,71,21,16,0.052980699998443015
8,72,27,10,0.05342419999942649
8,73,34,3,0.05388449999736622
8,74,25,12,0.05253410000295844
8,75,22,15,0.051966400002129376
8,76,32,5,0.05117259999678936
8,77,31,6,0.054984999995213
8,78,29,8,0.05351620000146795
8,79,24,13,0.055199199996422976
8,80,29,8,0.05302730000403244
8,81,28,9,0.05091779999202117
8,82,27,10,0.05985089999740012
8,83,26,11,0.058467599999858066
8,84,21,16,0.0614759000018239
8,85,30,7,0.05792360000486951
8,86,21,16,0.052405199996428564
8,87,30,7,0.054729900002712384
8,88,22,15,0.05286589999741409
8,89,27,10,0.05910749999748077
8,90,30,7,0.054431900003692135
8,91,29,8,0.054048299993155524
8,92,32,5,0.05198839999502525
8,93,29,8,0.05340740000247024
8,94,24,13,0.05138619999343064
8,95,34,3,0.05002510000485927
8,96,25,12,0.05031930000404827
8,97,21,16,0.049949299995205365
8,98,24,13,0.0498210000077961
8,99,36,1,0.05105409999669064
9,0,26,11,0.0531026000098791
9,1,36,1,0.050948799995239824
9,2,36,1,0.05250109999906272
9,3,26,11,0.05382300000928808
9,4,33,4,0.05403309999383055
9,5,32,5,0.0540811999962898
9,6,35,2,0.05495879999944009
9,7,28,9,0.05314810000709258
9,8,24,13,0.05750540000735782
9,9,35,2,0.05293179998989217
9,10,35,2,0.053256500003044493
9,11,34,3,0.05414789999485947
9,12,32,5,0.05629260001296643
9,13,29,8,0.053340800004662015
9,14,22,15,0.053994799993233755
9,15,32,5,0.051934600007371046
9,16,27,10,0.055972800008021295
9,17,36,1,0.05359450000105426
9,18,34,3,0.05451289999473374
9,19,27,10,0.053268000003299676
9,20,28,9,0.05238850000023376
9,21,21,16,0.05863650000537746
9,22,30,7,0.05663910000293981
9,23,31,6,0.05651749999378808
9,24,36,1,0.05290519999107346
9,25,34,3,0.055572799989022315
9,26,32,5,0.05983699999342207
9,27,23,14,0.052917900000466034
9,28,34,3,0.052985200003604405
9,29,36,1,0.051200699992477894
9,30,26,11,0.0582657999912044
9,31,29,8,0.05615760000364389
9,32,25,12,0.05533409999043215
9,33,35,2,0.05279460000747349
9,34,35,2,0.053335600008722395
9,35,21,16,0.054771299997810274
9,36,32,5,0.054860699994605966
9,37,29,8,0.05356960000062827
9,38,28,9,0.05430550000164658
9,39,25,12,0.05158010000013746
9,40,35,2,0.05248410000058357
9,41,33,4,0.052031800005352125
9,42,30,7,0.05214549999800511
9,43,28,9,0.05131539999274537
9,44,33,4,0.057509400008711964
9,45,30,7,0.058221999992383644
9,46,25,12,0.05851150001399219
9,47,28,9,0.05396779999136925
9,48,28,9,0.05243350000819191
9,49,21,16,0.05160520000208635
9,50,36,1,0.05050729999493342
9,51,22,15,0.05232110001088586
9,52,24,13,0.05134350000298582
9,53,26,11,0.052688799987663515
9,54,32,5,0.051182100010919385
9,55,29,8,0.05201850000594277
9,56,22,15,0.05188089999137446
9,57,22,15,0.05046020000008866
9,58,24,13,0.05282979999901727
9,59,22,15,0.05151870001282077
9,60,34,3,0.05214770000020508
9,61,25,12,0.055904099994222634
9,62,36,1,0.05375009999261238
9,63,25,12,0.055278800005908124
9,64,35,2,0.052849600004265085
9,65,31,6,0.052632699997047894
9,66,29,8,0.052194799995049834
9,67,27,10,0.057262600006652065
9,68,22,15,0.054318800001055934
9,69,21,16,0.052027500001713634
9,70,31,6,0.05199710000306368
9,71,22,15,0.052905000004102476
9,72,32,5,0.05466199999500532
9,73,26,11,0.051228500000433996
9,74,32,5,0.054205199994612485
9,75,33,4,0.050066900003002957
9,76,36,1,0.05135750000772532
9,77,29,8,0.050404399997205473
9,78,29,8,0.05449220001173671
9,79,35,2,0.0513953999907244
9,80,22,15,0.04938870000478346
9,81,25,12,0.05197200000111479
9,82,34,3,0.05255350000516046
9,83,22,15,0.05217140000604559
9,84,29,8,0.05352149999816902
9,85,21,16,0.050432400006684475
9,86,34,3,0.05110450000211131
9,87,31,6,0.05213160000857897
9,88,22,15,0.05523550001089461
9,89,28,9,0.05612009999458678
9,90,23,14,0.05054879999079276
9,91,25,12,0.05399209998722654
9,92,29,8,0.05209219999960624
9,93,30,7,0.05078710000088904
9,94,34,3,0.05427530000451952
9,95,30,7,0.050918100008857436
9,96,24,13,0.05222990000038408
9,97,36,1,0.05136230000061914
9,98,21,16,0.051464199990732595
9,99,25,12,0.0535669999953825
10,0,31,6,0.05322969998815097
10,1,29,8,0.06426650000503287
10,2,30,7,0.05405649999738671
10,3,26,11,0.053172599989920855
10,4,30,7,0.050626600001123734
10,5,25,12,0.05181439999432769
10,6,24,13,0.05331869999645278
10,7,31,6,0.053197600005660206
10,8,32,5,0.05273979999765288
10,9,29,8,0.053931699992972426
10,10,25,12,0.050812400004360825
10,11,27,10,0.05278410000028089
10,12,29,8,0.0516905999975279
10,13,21,16,0.05174969999643508
10,14,26,11,0.052586399993742816
10,15,34,3,0.0513924999977462
10,16,35,2,0.05140769999707118
10,17,30,7,0.0507342999917455
10,18,27,10,0.05327740000211634
10,19,24,13,0.05299620000005234
10,20,30,7,0.057333000004291534
10,21,36,1,0.05505389999598265
10,22,32,5,0.05183219999889843
10,23,21,16,0.050672500001383014
10,24,33,4,0.052237100011552684
10,25,30,7,0.051231499994173646
10,26,33,4,0.05318069999339059
10,27,29,8,0.05146809999132529
10,28,28,9,0.05171640000480693
10,29,24,13,0.055417299998225644
10,30,24,13,0.054479399987030774
10,31,36,1,0.052152400006889366
10,32,26,11,0.050471800001105294
10,33,29,8,0.054273499990813434
10,34,21,16,0.05214749999868218
10,35,27,10,0.05227430000377353
10,36,27,10,0.05325519999314565
10,37,25,12,0.04979960000491701
10,38,26,11,0.05175020000024233
10,39,35,2,0.0558558000047924
10,40,32,5,0.052073699989705347
10,41,28,9,0.06305929999507498
10,42,25,12,0.05431559999124147
10,43,28,9,0.054872799999429844
10,44,33,4,0.05140530000790022
10,45,33,4,0.05271639999409672
10,46,27,10,0.05324700000346638
10,47,33,4,0.05056519999925513
10,48,28,9,0.052724999986821786
10,49,34,3,0.05177579999144655
10,50,36,1,0.05449670000234619
10,51,29,8,0.05481169999984559
10,52,34,3,0.05051490000914782
10,53,22,15,0.05356850000680424
10,54,33,4,0.05400479999661911
10,55,22,15,0.05016990000149235
10,56,24,13,0.05126649999874644
10,57,26,11,0.053108100008103065
10,58,28,9,0.05367639999894891
10,59,27,10,0.0536666999978479
10,60,34,3,0.052194699994288385
10,61,33,4,0.051760500005912036
10,62,23,14,0.05255499998747837
10,63,21,16,0.05019959999481216
10,64,34,3,0.05318549998628441
10,65,33,4,0.050880499999038875
10,66,22,15,0.05271760000323411
10,67,34,3,0.05052609999256674
10,68,35,2,0.052373300000908785
10,69,24,13,0.05228190000343602
10,70,24,13,0.0511145999917062
10,71,23,14,0.05763540000771172
10,72,22,15,0.05349690000002738
10,73,28,9,0.05155210000521038
10,74,30,7,0.051761199996690266
10,75,25,12,0.050219800003105775
10,76,32,5,0.05253699999593664
10,77,21,16,0.05716290000418667
10,78,35,2,0.05229700000199955
10,79,35,2,0.05106839998916257
10,80,33,4,0.050652300007641315
10,81,35,2,0.05567990000417922
10,82,33,4,0.061025100003462285
10,83,32,5,0.05451589998847339
10,84,32,5,0.05204250001406763
10,85,36,1,0.05673399999795947
10,86,25,12,0.05226569999649655
10,87,27,10,0.05192749999696389
10,88,23,14,0.051369299995712936
10,89,33,4,0.05181579999043606
10,90,31,6,0.050651699988520704
10,91,23,14,0.053881499989074655
10,92,27,10,0.056464000008418225
10,93,29,8,0.052561200005584396
10,94,24,13,0.052422099994146265
10,95,34,3,0.05348470000899397
10,96,24,13,0.05323140000109561
10,97,21,16,0.05591529999219347
10,98,36,1,0.05351699999300763
10,99,26,11,0.052179300007992424
11,0,23,14,0.05264270000043325
11,1,26,11,0.052850099993520416
11,2,26,11,0.05028440000023693
11,3,21,16,0.050844299999880604
11,4,22,15,0.05146319999767002
11,5,26,11,0.05128800000238698
11,6,25,12,0.05192959999840241
11,7,24,13,0.050195999996503815
11,8,22,15,0.05199229999561794
11,9,22,15,0.05084349999378901
11,10,32,5,0.050913900005980395
11,11,24,13,0.05170670000370592
11,12,25,12,0.053866899994318374
11,13,32,5,0.05343509999511298
11,14,27,10,0.05778300001111347
11,15,29,8,0.05290229999809526
11,16,23,14,0.05101779999677092
11,17,27,10,0.05029640000429936
11,18,28,9,0.05210249999072403
11,19,31,6,0.05299229999945965
11,20,29,8,0.05303089998778887
11,21,35,2,0.054831100002047606
11,22,22,15,0.05532939999829978
11,23,22,15,0.0559720000019297
11,24,22,15,0.051720699993893504
11,25,22,15,0.0519163999997545
11,26,28,9,0.050368600001093
11,27,22,15,0.053292700002202764
11,28,30,7,0.052332399995066226
11,29,29,8,0.04993649999960326
11,30,28,9,0.05220499999995809
11,31,29,8,0.051328799992916174
11,32,35,2,0.0533175000018673
11,33,35,2,0.05934149998938665
11,34,30,7,0.05406710000534076
11,35,30,7,0.05362710000190418
11,36,21,16,0.050702099993941374
11,37,22,15,0.05324369999289047
11,38,34,3,0.052339000001666136
11,39,24,13,0.05004940000071656
11,40,35,2,0.05226549999497365
11,41,21,16,0.053369500004919246
11,42,32,5,0.051111600012518466
11,43,21,16,0.04942329999175854
11,44,36,1,0.052268900006311014
11,45,33,4,0.04984310000145342
11,46,33,4,0.05110299999068957
11,47,25,12,0.05103560000134166
11,48,35,2,0.05180780000227969
11,49,33,4,0.05312120000598952
11,50,31,6,0.05009319999953732
11,51,23,14,0.04984009999316186
11,52,24,13,0.052366499992785975
11,53,35,2,0.053386600004159845
11,54,28,9,0.056229800000437535
11,55,27,10,0.054335699998773634
11,56,24,13,0.051444199998513795
11,57,24,13,0.05309099999431055
11,58,23,14,0.052548199993907474
11,59,26,11,0.05125229999248404
11,60,25,12,0.05195500000263564
11,61,23,14,0.051330300004337914
11,62,23,14,0.06167549999372568
11,63,21,16,0.055180999988806434
11,64,23,14,0.052175599994370714
11,65,21,16,0.051060800004052
11,66,32,5,0.05335999999078922
11,67,26,11,0.054199999998672865
11,68,30,7,0.0535161000007065
11,69,33,4,0.051591600000392646
11,70,24,13,0.05064640000637155
11,71,35,2,0.05840870000247378
11,72,22,15,0.05448090001300443
11,73,28,9,0.050428499991539866
11,74,30,7,0.05384549999143928
11,75,25,12,0.05702229999587871
11,76,21,16,0.05323730000236537
11,77,33,4,0.0521943000057945
11,78,24,13,0.05103800000506453
11,79,32,5,0.05336250000982545
11,80,28,9,0.05149500000698026
11,81,32,5,0.051659100005053915
11,82,33,4,0.05045819999941159
11,83,33,4,0.05187419999856502
11,84,32,5,0.05236020000302233
11,85,31,6,0.051354800001718104
11,86,32,5,0.05234829999972135
11,87,33,4,0.050911800004541874
11,88,22,15,0.05064269999274984
11,89,34,3,0.0503688000026159
11,90,33,4,0.05759050000051502
11,91,31,6,0.05307900000480004
11,92,32,5,0.051509999990230426
11,93,21,16,0.05158609998761676
11,94,28,9,0.05244259999017231
11,95,23,14,0.05340190000424627
11,96,33,4,0.0582431000075303
11,97,28,9,0.05162380001274869
11,98,29,8,0.05296180000004824
11,99,23,14,0.05011749999539461
12,0,34,3,0.052216199997928925
12,1,28,9,0.05139130000316072
12,2,32,5,0.06680559999949764
12,3,31,6,0.05735339999955613
12,4,31,6,0.05220240000926424
12,5,35,2,0.052564199999324046
12,6,31,6,0.05471560001024045
12,7,28,9,0.05096140000387095
12,8,35,2,0.054538700002012774
12,9,23,14,0.05319830001099035
12,10,29,8,0.05131730000721291
12,11,36,1,0.05306700000073761
12,12,35,2,0.049745399999665096
12,13,28,9,0.051744500000495464
12,14,21,16,0.052158499995130114
12,15,29,8,0.053393200010759756
12,16,31,6,0.0583111000014469
12,17,35,2,0.05201489999308251
12,18,29,8,0.05232149999937974
12,19,24,13,0.050152399999205954
12,20,26,11,0.05365390000224579
12,21,29,8,0.05433309999352787
12,22,23,14,0.04987940000137314
12,23,36,1,0.0534371999965515
12,24,22,15,0.051006299996515736
12,25,29,8,0.051637800002936274
12,26,33,4,0.05311160000564996
12,27,34,3,0.050235399990924634
12,28,25,12,0.053320600010920316
12,29,23,14,0.05281139998987783
12,30,35,2,0.05095499999879394
12,31,31,6,0.05090909999853466
12,32,35,2,0.05240380000032019
12,33,28,9,0.053002799992100336
12,34,28,9,0.051628799992613494
12,35,36,1,0.05100239999592304
12,36,25,12,0.05272399999375921
12,37,21,16,0.053926499997032806
12,38,35,2,0.055294800011324696
12,39,26,11,0.05072860000655055
12,40,34,3,0.05129069999384228
12,41,28,9,0.06279250000079628
12,42,29,8,0.055345900007523596
12,43,35,2,0.0578036999941105
12,44,36,1,0.05296020000241697
12,45,35,2,0.05110219999914989
12,46,32,5,0.05857790001027752
12,47,33,4,0.05428409999876749
12,48,27,10,0.05131710000569001
12,49,30,7,0.05025010000099428
12,50,36,1,0.052348100012750365
12,51,34,3,0.05064750000019558
12,52,26,11,0.04940610000630841
12,53,28,9,0.05275350000010803
12,54,27,10,0.05276029999367893
12,55,36,1,0.05168940000294242
12,56,22,15,0.05052150000119582
12,57,33,4,0.05307550000725314
12,58,24,13,0.05684060000930913
12,59,28,9,0.053076800002600066
12,60,21,16,0.05042379999940749
12,61,36,1,0.05173520000244025
12,62,28,9,0.05216140000266023
12,63,24,13,0.051908900000853464
12,64,32,5,0.05197869999392424
12,65,35,2,0.05628499999875203
12,66,31,6,0.05278919999545906
12,67,35,2,0.0527760999975726
12,68,27,10,0.05492749999393709
12,69,22,15,0.05091940000420436
12,70,21,16,0.05136319999292027
12,71,29,8,0.05247830000007525
12,72,31,6,0.051163000011001714
12,73,30,7,0.05051060000550933
12,74,26,11,0.051240600005257875
12,75,32,5,0.05390050000278279
12,76,22,15,0.05085260000487324
12,77,23,14,0.05221880000317469
12,78,34,3,0.05246600000828039
12,79,30,7,0.05555639999511186
12,80,24,13,0.05296319999615662
12,81,22,15,0.05304299999261275
12,82,27,10,0.06235069999820553
12,83,32,5,0.05549810000229627
12,84,25,12,0.05783330000122078
12,85,29,8,0.053183900003205054
12,86,23,14,0.050440499995602295
12,87,23,14,0.0506182999961311
12,88,29,8,0.05365660000825301
12,89,30,7,0.05201520000991877
12,90,35,2,0.05202859999553766
12,91,25,12,0.05108600000676233
12,92,23,14,0.05008329999691341
12,93,23,14,0.05065420000755694
12,94,33,4,0.04882720000750851
12,95,22,15,0.05104690000007395
12,96,26,11,0.049839500003145076
12,97,22,15,0.05158330000995193
12,98,29,8,0.05181319999974221
12,99,28,9,0.05524430000514258
13,0,25,12,0.05612749999272637
13,1,33,4,0.05168809999304358
13,2,30,7,0.05202439999266062
13,3,24,13,0.05833549999806564
13,4,28,9,0.05333900000550784
13,5,33,4,0.05194379999011289
13,6,24,13,0.05131239999900572
13,7,26,11,0.05146079999394715
13,8,25,12,0.05171940001309849
13,9,30,7,0.05385290000413079
13,10,27,10,0.055617899997741915
13,11,24,13,0.05476709999493323
13,12,30,7,0.0704427000018768
13,13,31,6,0.0586493999871891
13,14,26,11,0.05482450000999961
13,15,32,5,0.054434999998193234
13,16,29,8,0.053880699997534975
13,17,36,1,0.05816309999499936
13,18,21,16,0.05616130000271369
13,19,35,2,0.060524200001964346
13,20,27,10,0.05939580000995193
13,21,36,1,0.06219260000216309
13,22,29,8,0.056665999989490956
13,23,35,2,0.05613959999755025
13,24,30,7,0.053399099997477606
13,25,25,12,0.055117299998528324
13,26,25,12,0.053100800010724925
13,27,25,12,0.05386259999067988
13,28,24,13,0.05369970000174362
13,29,26,11,0.05279440000595059
13,30,28,9,0.05446150001080241
13,31,24,13,0.05219579998811241
13,32,29,8,0.05119439998816233
13,33,27,10,0.05955020000692457
13,34,28,9,0.05314879999787081
13,35,31,6,0.05973690000246279
13,36,21,16,0.05788699998811353
13,37,31,6,0.05592489999253303
13,38,25,12,0.05641759998979978
13,39,26,11,0.06074869999429211
13,40,21,16,0.061071599993738346
13,41,28,9,0.059048399998573586
13,42,24,13,0.06245939999644179
13,43,36,1,0.061145700004999526
13,44,32,5,0.06349529999715742
13,45,21,16,0.05799430000479333
13,46,28,9,0.05444750000606291
13,47,24,13,0.06038889999035746
13,48,29,8,0.059733000001870096
13,49,33,4,0.05558289999316912
13,50,26,11,0.05603599999449216
13,51,27,10,0.05941020000318531
13,52,29,8,0.056336599998758174
13,53,27,10,0.05510420000064187
13,54,27,10,0.05946780000522267
13,55,32,5,0.05764749999798369
13,56,28,9,0.057061600004089996
13,57,26,11,0.05487520000315271
13,58,34,3,0.0683520999882603
13,59,22,15,0.07482759999402333
13,60,30,7,0.06260270001075696
13,61,28,9,0.058237500008544885
13,62,21,16,0.05915149999782443
13,63,31,6,0.05782240000553429
13,64,32,5,0.058562599995639175
13,65,33,4,0.05781399999978021
13,66,30,7,0.058417399995960295
13,67,35,2,0.05745809999643825
13,68,34,3,0.05815179999626707
13,69,35,2,0.05739320001157466
13,70,27,10,0.05722960000275634
13,71,25,12,0.058942599993315525
13,72,31,6,0.0576429999928223
13,73,27,10,0.058925599994836375
13,74,32,5,0.05674210000142921
13,75,33,4,0.05534059999627061
13,76,29,8,0.056667600001674145
13,77,25,12,0.058486500012804754
13,78,27,10,0.06436220000614412
13,79,27,10,0.06169669999508187
13,80,35,2,0.05716959999699611
13,81,21,16,0.05743649999203626
13,82,35,2,0.05810140000539832
13,83,30,7,0.057243100003688596
13,84,29,8,0.05930609999631997
13,85,24,13,0.05654200000572018
13,86,29,8,0.05993519999901764
13,87,33,4,0.05890799999178853
13,88,34,3,0.058838099997956306
13,89,29,8,0.060154599996167235
13,90,27,10,0.056733000004896894
13,91,35,2,0.06026700000802521
13,92,21,16,0.05385900000692345
13,93,21,16,0.05882679999922402
13,94,27,10,0.055697999996482395
13,95,26,11,0.057870000004186295
13,96,22,15,0.06020939999143593
13,97,28,9,0.0668329000036465
13,98,34,3,0.05911699999705888
13,99,30,7,0.06138189999910537
14,0,28,9,0.06411380000645295
14,1,34,3,0.05404400000406895
14,2,28,9,0.05495620000874624
14,3,36,1,0.055729999992763624
14,4,21,16,0.057001699999091215
14,5,21,16,0.05820659999153577
14,6,31,6,0.05647779999708291
14,7,35,2,0.060224300003028475
14,8,31,6,0.05476420000195503
14,9,24,13,0.05770380000467412
14,10,34,3,0.057507100005750544
14,11,28,9,0.058799100006581284
14,12,29,8,0.05786970000190195
14,13,25,12,0.06046250001236331
14,14,32,5,0.057180400006473064
14,15,29,8,0.056455799989635125
14,16,35,2,0.058180499996524304
14,17,34,3,0.062042099991231225
14,18,24,13,0.05815419999998994
14,19,26,11,0.07070339999336284
14,20,30,7,0.05918070000188891
14,21,22,15,0.05605210000067018
14,22,23,14,0.056694899991271086
14,23,30,7,0.06015960000513587
14,24,29,8,0.05722960000275634
14,25,31,6,0.05586719998973422
14,26,22,15,0.05850730001111515
14,27,32,5,0.05822700000135228
14,28,35,2,0.05557250000128988
14,29,25,12,0.0542626999958884
14,30,31,6,0.05747939999855589
14,31,30,7,0.06040919999941252
14,32,23,14,0.05895999999484047
14,33,25,12,0.0568459000060102
14,34,24,13,0.05686370001058094
14,35,30,7,0.05706360000476707
14,36,25,12,0.06350479999673553
14,37,26,11,0.05963210000481922
14,38,24,13,0.058713700011139736
14,39,33,4,0.055514299994683824
14,40,24,13,0.057451400003628805
14,41,35,2,0.06173529999796301
14,42,36,1,0.053714199995738454
14,43,26,11,0.05735280000953935
14,44,26,11,0.05980080000881571
14,45,22,15,0.05480889999307692
14,46,35,2,0.05767210001067724
14,47,30,7,0.05485179999959655
14,48,35,2,0.0565228999912506
14,49,25,12,0.05755289999069646
14,50,22,15,0.0580877999891527
14,51,34,3,0.057209000005968846
14,52,30,7,0.05850230000214651
14,53,29,8,0.05760820000432432
14,54,21,16,0.05471149999357294
